name,value,url
edeWAS,50.25,SJkZB6gd8ZbBnxHAg7
803WRr,58.1,RVcLSNQRNvHgBvPLy0
qgd93s,56.46,ntDvkXrwbOxkZEDyFF
uMN3y0,52.98,KDcItBKVOr6ygJIUMR
SbvuBG,55.08,MSCZ7ehFT31DTys7sZ
1V9NUP,55.15,YyNnjZxyxpcBmEUqdJ
6MkcVb,54.28,hD0Ar5j9tCfKTD0vD7
QkAXUu,51.08,ZjNb4VQ7PV8xiMjPi2
BIvkXe,56.61,C3m6ZvLaXU5fkO8UG7
sKFXQr,58.91,dHBfv31mBohmCZdgke
70aqFb,51.1,br1o0IGImCZoF5r4ll
S5bHx2,56.25,rIJ1GU8kPy2m7nygrb
CeYCnB,54.48,qVnXHy6ob3abBUoXWN
GGsJIg,58.03,dXHBcwk4nkRLIBVuHs
iewikT,55.56,iBPysou4elRfjqon4d
pBHKbr,53.91,1Hc5oe3YQNrXtKlNjs
yRSf3k,57.51,Svby7zEO2SFUKjpwzI
4YaEyI,55.58,r4QO88gUBa9np9qLsc
ERL1kf,58.01,Y52a5gx7a7B6LJREPK
tWuJE9,54.64,pJoH7TRoekRevKNFCq
ON7wf9,56.38,2KQ0sV1JClN6BWA7HG
XQJM5R,59.76,iG4dLyxORDibsJty8l
J2PivT,51.56,5NUYOjeR3SA4APqTBj
V8CZzg,52.43,63kxy4JmKVfKGsaGjd
B4ZPq4,54.5,JAIQhum7Fz1W2EPQFQ
nkasL3,52.0,ztSp3IfvqBwu7A7FTF
2Vy9io,55.18,HvshDuY2tvAQFSBjCZ
tCUAVD,59.77,PNWV0FayyiOBmaDZ31
vs3DNf,51.05,wupLFAGelmJpSgpzBL
JyQytr,55.6,2fYXgWuqcxCwaWuSZw
SHh9EJ,59.11,mgWznzA6rVBMliN1WF
Va1QjH,52.85,RdgVfD0NYucBxope9o
VRp0NL,55.47,YSv3lN0rOswoysDqLu
yBpfod,58.19,FM4eREPrCIBVDkMefw
Vq8pEC,52.24,W8sGNmfvnOBDyvt54M
fLIxeB,58.75,H6E49FitSlq58fJAUl
3gKoJJ,57.76,OseJNyNrO89KmtRmyV
wc2ZJ4,51.47,jOaTxopufJVdbtavnI
pdgocH,50.05,kRjFIDm2lyJ8vt5Qx2
Zz8Fll,54.19,F7RLqV2sSAMX08VCoK
wWdOqB,55.88,9RT0qiRk1H92wk5jQQ
1HOSoL,57.81,iYDcH4cybEKZLHxUmI
LHiTHs,54.28,TylLmrDn1b99QlvV6H
sSQQ7e,53.49,7STVMUCRWMY2P9FmAX
l8LmDR,51.05,wBqsugZiv8BRje8bXL
AyoQpR,52.91,urDvcIkVBbCD8z6U5z
Dcv11w,58.45,PPTnu7gzYoAXad4DVo
GFgEWa,56.39,UXm3vhAsQyEV5EGgb9
am81B1,58.38,gEpOOE3uxu6DqMbZzV
dFtEwZ,58.73,bAfv6mtrPQP4Nx3hCJ
m6XUHb,51.29,mRCH2JcUVuNrZxgprT
XiB1bn,54.33,4GpqNblEmxwI2U5Enz
tCJuvV,56.21,DDTzFlkrLH7ZszOzjp
IFo0E6,59.52,JugBY81Ta2O1EJLVGv
4bkd2n,55.34,UCje0KsLjvWynbivEW
96MCVZ,57.45,UsDh3hXp7SoJhJVEcs
5kXLp0,58.94,qTtcheKZ4Irn5D15Sv
ZR6GhT,50.13,7PXmPrhNWr0uEKeks7
oKp8MM,57.22,GIV7Zi1XgWqnMWfluH
xGOGar,58.25,M2xfsMloTa366W1DWm
xEHJ9o,57.53,BH08cgc5kwy9KN6gaK
LLxQU6,51.87,cyjuTI2fbfUQ9asyRq
GSIsKU,59.69,0Guslfm0lVaxkUzD6V
xESwj4,54.04,cnyKpPiHcEIWqURVub
hPCuNj,54.6,0mV234w1qLluahWv8H
JgB3Ax,56.42,yMMWUMfyyd1GTIa29C
vtHqsW,57.96,5zyOf6acGCF99m3Nkh
PoJOyj,50.51,TJqSBVhMXjs8FBA6WW
fKWRoT,55.73,uWZu02KeIkw0VO1sFd
BAz6K0,56.27,xrR2FD7MWjnP46EWXA
whxTf3,54.77,wZcT0h5FbfFCfp4tJi
XafqnJ,53.75,HOM2FtubWVVA1IvuRN
iznU3g,52.65,MG2A5Ls62taFL75GqO
nN3ll2,57.96,27BuNMIoZWyGDKYbaB
GSlUSz,53.3,YQk8GTEZcTCKNoi35a
JLrTPA,50.27,Ic3dn8iaGaktX20Ph5
WYH2J1,55.1,h1xyFIJu8zCec0ODNs
f2LZkC,56.71,eIJgfLsiydMz6kDJ1d
m5ZHPp,54.4,G8ed0AqIwqLgSh1jU7
9W9cM5,59.25,s4ty9eES7YsFLxmyXs
qzcwZ0,51.53,mHaAXkApFSrvhXmaaF
1CDHvR,52.51,Vkw0qcXjfM0zTFfVph
dJI5Fv,52.05,1cn05zaM97FJx3dU9u
mgkdAI,54.33,xfe285TAaoKy1ouRvu
Wbcjtu,51.28,Qe7ygAmdIcruCYXXjk
X9zkH4,51.83,cAEIMQZz5irVF78Otx
tDZmTU,56.1,fFGDbXElUgWAnm315E
jmLhl6,55.31,AHM1wke9TuNiy3DRiE
4YCJq6,55.85,AX84kx7VKy6YyopalZ
IVl98g,52.11,tEPhZzNbRJFTCR2GfY
LhcTUg,51.61,YwO2AS72i1Zb3URee6
uY8CYV,52.29,H3A4rmPaszSq2ZMBLA
dcDE7a,50.16,hfOhWyjITp07xp69wP
vNHH5H,59.4,cg9zE0tXmp6dGlaDb0
w0JYNR,55.52,8GV44HS1uK0h3PlP6t
4sFX6p,52.0,8z2A8FopZlQSfVvc9l
jjtpK3,59.09,n1ac1nECkl7DPXb25K
6VwMzf,56.5,fpbiHHI0qWdW8x3uSa
SHQEQB,53.93,xxyxpYSCQzddA38jWL
PxxOJf,50.57,I8HEVgqSHZxdzoDetV
t942Pv,55.11,av2SXM0XladybfyIGB
BqAo64,51.92,I3cfsAyqPr3nNjuHgl
fxeALp,58.88,pJnvN3NtlRrmo3hQWi
VpzLYa,54.94,CWadOcEH3Q5HfDIzww
DJVkPL,52.08,p0W5RyTLhRkEdvrPF1
71uZNa,58.16,KkMVoXmHvYKIaM1tpS
ojUBok,55.41,lcm5DpRazZrmnhXVay
blHFDL,54.25,JtES1priazgjhfNg6V
ktaTpu,57.81,tXLrMyEG4BA7BR5w21
6b5MAu,58.66,yTQt7obCfDrcmCnqza
ywGjDJ,54.62,UdSvYqtB1z5mzjBlqJ
15XHY4,55.99,JXqEOEe802uywP6vtm
s2PmDC,58.21,EnapErMU84WorMUYzb
dKfLoA,56.18,u8J3oX85UC5jFzFtFv
kBAfGS,57.73,7Y1h92DFbWr8lnHC7K
w8vWUz,53.79,UWpWAN2ntQ65fcnXmx
p8mmZy,59.26,ZczNPw7Vjh6MPeskwY
SsxY8y,51.17,KpumCPVEwMcSmXkVRe
9j2VB6,56.07,0iAAcoR3BICmMEMam1
nf1XEe,57.18,aYYaZkU2d6jarQr5Qx
neoa4J,58.38,m8o86IMfLGSRLHiml8
pkfyMx,55.27,SJyfCfNtpKpJJ7gbdh
ZpAKyk,54.62,OvkPvOkKEqGXXBn17c
WMpffd,59.87,7e0IV3lBn2PZNNXUc2
c437F8,59.26,7LGAi6bzHc2XVk1iGh
kRk1a6,58.36,mVBRIQXcRwnOrGJOsX
XzV7Q5,57.18,B3tctJDvqVZPP18WKY
G5I2wg,56.07,xoRH8dfLt8DBJnGi8F
LH0s1W,50.0,oQDJfhratIXBiT3BBS
iJgG2A,53.45,fXs2iC0EJMMqu8qU3D
5QPo1X,52.28,SQqTKuNUChuyqNc69d
6h34Et,56.23,2pNVymmNZK8H0WR4Pw
hfy1wx,50.2,bCB90RCXz510xuLmgf
U6qK9h,51.5,qlGOrHcwgN6LUkQt6T
KmRTPp,50.32,CD4ZgwQW4fHeZivJUr
wXvZAV,59.29,oMcBbSGyWsICab504l
XzuSJX,51.75,qqjwINN8N0c5SF5qkC
9x27Zu,59.38,cdIRgJmMMxW9X8YJt5
BdP24o,58.22,sBXBuIZM0I1EJ5JhHS
bmrzMW,52.29,VUDOjFfE3UtI3cdPWT
vdOGe4,56.94,DWurXeBMcnRoX99DMT
oSIrF3,58.6,CVoAekLleDPqvHDbJT
MNMxxs,57.94,wHQgXaqcU9EJV1ekKP
MTrvLf,51.62,bkHZhlznpHvTnKQTYq
NRZaWo,59.14,OztRcXDc98iqLqsULc
4tcgIW,51.71,qDTJTbj9k6nlIhqZHS
aDqcS4,50.68,AAWpd47SLOMujVSJHg
rXrbbM,57.89,SvQ2wXavzNZoV0SUif
kxTd5p,50.34,Oqp3zQ5dh3xGei0wtI
zyD0jJ,55.41,81K2q10y3QtNZ2u7zt
iQuu0p,50.6,fXaoKzIjhjNM6NvVdu
ZN4ahs,54.49,DU2iRIst1RDecBUdEC
633KGc,56.84,ssR8iDZ3HxJD2VydwP
UmF9Tq,52.06,4Edo2UUg0A8bPwpg6K
RRMqkL,56.26,810RTlQwaN7I2pLFH5
8n77Za,59.87,sVTapHEpHPuIgJA12b
J8gJbn,53.38,rhxpBg3vwaNp67RMJg
SY6pXp,54.7,SVjmqtLonO21MNaMIM
T3GHzg,59.37,3PjiDmHrRJTgQLhG0b
YRYA9N,50.35,nK3HsdrTo33G0tOnl4
hjmG0x,54.09,umrXf2AV3IpySyiePo
8SrHtV,58.67,M4wDBLGmthuh8dZsSM
3aRukx,55.02,NWcb1EHKD0jviBWkT4
s5rvFT,52.5,SetqM2x0cMO0xggiF0
Yvwddz,56.26,zkTbrHYUovtlA2xNIL
ew9IQl,56.36,rUnWXOvZUTjUdMpReC
EUVD8B,54.02,PQPKhHjGTgQQmVkJTD
JC9MEP,54.09,evCySlW1AcHlEbTPry
tbr1B8,56.2,X57Tc0JHpc6jkYrI5M
1FbzN8,54.26,uRM8SIZbcxriKC1d6u
Fz65Un,53.2,WFOxgD0DeqFnX6vQ1L
kVXYar,51.09,EZfAWnvvcLTdUtla2K
3sh3DV,52.27,nXEHGiGdnIIwSZaovg
TnfmAX,54.11,PXKckHEAfF8Kw92bYK
hNtDvB,56.52,IaerccWlErE8CBa1Wl
HHlb9r,51.4,zP8DBo774qTgkc3K1G
LhGrK2,53.32,76kjXgT8eZQyqFZFEq
44DtM4,56.48,wDENBskXtcNQDBm8Jx
EHEqRu,53.28,zKvV1dTqmoOrdawptp
P9IWk3,55.53,COQXT42CRkLFsRoQsP
gEOdX4,51.67,HuWepuC7u3EGotM72M
GATmuX,59.14,ic7DqsHnJ1jOpy13Cy
OrKOUM,57.12,lX6jwhlnj9BF8zhXc7
mCA7IG,50.91,baj6gQyBI6eeawdeHC
LphwEx,56.52,BcV8IBvi4aoHMOdFeZ
QTovVp,51.43,GLHBBgDjVdZOi5c5vy
7bLKXE,58.62,usd97TrKF4fb7gWQ8b
5ivLt5,52.56,zlgIGpmjUxYSJ6tkWT
9Icn2x,54.57,TVn37rfSPrQDMj8OKE
OdYdJO,53.53,mUyRlenkMRxHQi4qd1
l6UmRx,54.83,601wcAPDomffGREwdF
r3EZtk,50.04,Nxcr2K8A4N8qQYYyVO
THA5ul,51.59,tZO3ftWfx09pMiugDm
MtLuXV,56.84,T53juoArPJZ3EOPhQN
Pl5WaW,57.91,IBrxtdf8zHD7S78O4n
MpmUkf,50.04,7xWLZYkRkLg7szFkH1
IhTh65,54.23,uCNUkAwZJXBtW1oKls
MMUOEs,58.08,dhkRLTL9lglomZ1gAB
uVCwE9,58.17,4E9EJsjw2STivju9mG
W8o0NA,51.21,TSlc66OklxiIpKFzHI
wDc6Gm,53.84,vHI4ykPN5cGFO736ly
DGpYQy,56.71,OR3cQcIrJGPuz3qMhR
FT4wBu,54.08,zatkbS8fjsjm11ID07
oblEi4,56.44,8DupEVmMSjBWwS1B1M
JRuW4Q,53.59,0AdiISFmRzlEzk0xtP
9G4KGP,52.07,TStt5ZrIWaU5lUh8qq
owrpvH,50.8,I7cCy0ha8kBAVv47Ta
SPgQLv,52.73,djT8hQuOMYPpvVBOfU
hnbVa0,56.0,FB6PUvoD3Gxc5U0HZ0
WmEmhF,52.41,sUQoTfpHbvEnTOtrvs
c1M6Gv,50.81,Fq4dWFWU8O26WKTCYE
sOdm78,55.25,6t8eLKiYPQDdtJGAl7
Kb3FdB,53.66,Qh2lFTcnlIemN55sr1
SToBss,58.4,cIHJRuE3UOtkndAT5D
ynVrss,52.18,AD0fqqO22W1beszkam
rVrYdS,52.49,Hdu8nFnsqIL7heYuGS
UOiO9G,55.99,UiaQ5vbN7JIEq1bZDx
qDfv4q,56.69,MqHnlUo9xFwykp39LX
VaPgTn,58.68,KWftKduaPzrC7tS30Q
nXb69M,50.39,2Lb4Vp6Jvpc3zG67lO
dkGfZP,53.44,JTNkPETIMIEEOv0app
w1iVJN,57.99,wFwiu6U3iQhif94wpJ
ogHjL5,52.25,umm6vj5adIqEmRQ64k
1165Sn,58.46,iqjeMrBEVclANrVGGO
ljPkXM,56.88,J92Ep3SeYfwAwQ7LQM
5wxPyf,53.9,z1Xvnzt9kze1XG09Yr
fPO6Jt,53.06,1bKz4lAapHSEzoj73x
PIIqAJ,50.43,R2GE8ljsPaRN0fgkSu
9lyEbL,56.24,FsosrPfwkxpfbA2vYy
CJ58KZ,55.74,rMCpQBNx1mIIm6CPXM
kIts0N,55.57,2QgLhkblapMRbpQX24
mtQqTz,52.43,rUGqwDd1wcCg1GdRHN
xMoLcs,58.57,gC68PqvcBatTGGlx55
ZkGxmf,51.8,3YEsMb4MQKQyp4qNmu
mUTrdt,58.5,2bHJmzDhitLgm5IcgU
9xEQ6v,55.99,ZQlOBXA9iQcXT9i5a2
3N78av,53.86,Z3a6dBolWNlmzLKVWa
uZDcem,59.78,TdL95qEA4VSwimK6Fx
4mNx5E,50.01,22w0eHTI4NwEbUhiXW
901BYY,57.75,8RcJNCOO9BqXC4eURs
fAKJG4,56.48,2dOOZG2xalugwYKP1c
SF9QR7,50.25,plH4UWcMJVYCUEYMUZ
ezMK2B,54.17,mkZvq1cti0eHSDbdWt
Sn0f8k,55.7,P2KbnijlO8bQoNorVj
xWIktg,53.18,N7hG2iG82jrF1aEN7R
wzpY1Q,51.95,sZR3hqUgbHiVEkMADp
aNbKyo,53.88,yUwYfmYCLC8qG0bOZN
yzua3S,51.45,sQR3BNdy8ftAGhDz5w
YniEXO,56.76,PONOvSSJgUuwpqTtZd
UUwBfc,59.65,wXyNQ6FK7h3hGqqMHw
bHI8G7,56.17,XPxatkFqXd1eWfmc7n
J0SFus,57.92,RtLQfmX5uIo3YoFPr2
z8MGmP,54.92,xuE1ZqtFp5Ff6qdVlH
lnDllA,56.53,3F7r1UNEmvb84EvW5B
U9X8Wx,50.59,aOkTvetnzWaZMzxqJW
Ps7BZj,58.88,APH8y4KN6IrMkHtbat
QhJq6t,58.66,MNo2jEJJczR8irGoNI
Ch5wKO,55.83,NS6t6qSttFbwDy26ZR
dxs8Cw,58.6,007mA3BMsppq2ihug2
raBPOr,52.78,Ml2MVGQqgAnFFg1ork
m9f1Ut,59.44,n23YD5QMYktvI9ps8Q
CHpZbC,56.31,BmStMxRDTkhezMWv0d
SUkoJl,53.72,cLHjEJQghNJuFHhvgC
IP3lDT,55.28,znfqABKjJsIU03oBsV
XN8vVY,53.22,zJhZyM5qDBBiwsH4Lb
AyQKdB,53.34,ZQY1yKaMxqCn4IBtt9
aTm2CX,55.95,UOhIWZCyUK9TXZworb
x1CBb1,59.81,lBys5y2vdImxwD60kM
fTxl9l,55.01,sLjGwEEIzQslNLPolE
bJOvIz,56.05,YdxfbfA9svnzvaA2uw
MhjVgN,56.14,ufMKbf5UykIMCQzynF
lmb8F4,52.38,HqIE5AkOMPuHqs0Six
ASnUzZ,50.66,jpUrowkWKgMKErIZiu
0L7b7V,52.75,Lus1HJW6zYEeqWLUfu
gc5f2l,51.09,QMCxlrKJ4Xm5USte42
HpQiqr,59.09,2PbtYEXIhTVkYNIHvl
zakRHF,54.82,DRHcnni7Dge4fK3UA3
hoLwE9,51.49,Kjmyt4hGR19PWAWrsN
Wo1EFM,51.63,DBJ58BecX1POijnTal
1FJIdG,59.45,1NgbelEOfam1fOH2yy
kLfEjw,56.52,mBTnC5rIx4Gx2ZwD74
c2jlJp,55.88,wmpOwOOzaLFUKcjJpG
2lw3ti,55.9,9tCcEnckSvN5p7Qtv4
WfKeZn,53.88,GwNnCLxvAs4Zq0ivFu
cFqctM,57.68,6gNTiwmne0JKKvPbhJ
qMInco,59.96,aW65CYwX4upacNRJHs
6HZEVT,52.73,FotEEuyJo3cicWtkOM
MB8BkN,50.93,JWq9Z838nrfV5OtfVT
J9K9bk,53.56,AKCh7RUbFbcD9lkw9P
EzVMUq,59.42,LKFI7ZbXKL3lvwnc0j
61HeuX,53.12,AHygZLTEPgpnVwpq1T
Ij3G8o,55.36,SP9tFxWEj0DFbhzOfy
J5EPFP,52.44,1OKSa0jDqy7lmVakqF
YJcI4i,55.47,YXyt6RUZDAIhyba2gt
G6oHRi,57.94,j6fZXeYlE9uEZzUGyb
SoNBZB,51.06,5IPAwN6UqGhnNwBSmJ
1c1ulE,50.8,MUsSLYmRNGaJXTPone
V2NiXv,59.97,4H545MhCPyUJ4UTN29
GnyVkW,58.89,G688SioOUyoyZYM0fk
3p4jIN,58.17,ictEVzSp509iznPuCP
AvP8Lk,54.5,3wv0TxDVDZXeqm4now
tq01gz,59.84,AfJ6Nd0q85vJBo4rxk
MeyvUk,53.69,14kjQtB3VEjDvZeJBZ
dKXmD4,56.0,TpXjRhdAmLCYUiOL1Q
vrwbRw,50.52,cmkN5VFVIvfDqj9IqR
BuaMBC,57.03,n4YocbdqG36sG02PIR
25P5ed,50.11,N1Rl8M7dRu3PJiDd55
sp75LN,54.64,7KVZJhdv1dmYHJRDmr
lHtlZ3,53.56,ODGxSrgoxSXLL6hWDX
1jLEU1,54.2,JlUpHvW9AstNzI5oBF
ubU8eS,55.63,5FSbtGS7idghipmiCW
EU2SWJ,53.64,8KWP3LlDM7bEFjLIsi
u3NxS8,51.19,TQNHeAa0ipUZd3WJ3Z
fkEpND,55.2,pRrP5JmLwRdi3pl2D1
xVDxHR,58.44,xZUtEAymDmpb06WcWD
p6ZjEW,55.7,0wprCIHT90bPx9db6O
GYjDYf,56.89,UQgeiPj36HN5VOTQ7B
5mQ5BC,59.12,mViFs80Ig4wmvwq9Gr
vEbhrf,52.12,PD5quSyxSyLcN0732S
C0rNuu,52.8,NydAcQetxIwhb18kTG
uW5exg,57.5,sMAkPamzZSpToIQTZO
WbhwoS,51.35,lA4E7NzTSUIYKxH8Ra
YKPlnC,58.67,poRvcltzYCe06Lsd42
d9QJ7Z,56.67,B5PmAUTQnpBPP30B34
hJlBiN,59.45,cjYs1bbCTjLBvshu7i
amh1P7,53.44,9n9raGfextdvGLZPrt
1GScPs,58.29,C0MSoiU7WL0Mc0Ziw3
dEX2FY,56.6,OLOImj2oSz2EKGh6Y2
FSFI7f,53.49,AuaRUZH7VIcWzQxLYo
pTIC66,51.97,XYi5wxncP78SVR52Kt
JI3GRI,53.65,HOaE2X2tPG9yN6jvcv
hShEfA,51.5,JuR9Zg5xJ43WcFDCF6
ZmsOVc,59.41,elxEZ5lg0QmAOpb0FY
EHtuYi,57.35,l0TInBAw8jXYA7e0ds
7crl8h,54.13,1LYU8Ig82o1KVW8u0m
TSfHGW,56.1,yj6WHSHcy4MiAWiK4C
aOa8ck,55.41,b87Ox3Qm7fuqnbvfcy
tPQBIA,59.36,rEKsaFTTi4mXgXqBPX
AXIcKO,57.41,sknyrgTNQ2SOLfUMYG
tQ1wQJ,51.58,LbRZyjoq0gONDWJY3R
vNIuml,51.73,Ptut4FExCUIpwr9VJG
UFptCG,55.2,d5rF0FFpz9tcOEb8E5
r02ivf,56.3,qMIBXMmfY9SVm1TXz5
vCIP13,51.12,G4UL0IK2x6m7f5rAte
YzrtfN,58.64,visP2IvAbXOGntMicb
s1Rx8d,56.32,ZMczuCj65OdLO5DvDa
QNhyEv,55.27,NvFXHfyguWHhXdrSON
GJpcGH,51.65,gXUsIhnlZPU5ODK1RJ
bHg1np,52.08,bL12Uh1Os2rYJOYu1N
tNnxRA,54.24,Dy1BrQNixQTlVRIVMt
zQzy7n,59.54,ayLCxz9JZPKAvpGPnL
rpDzfe,55.74,PX9zAWy6d5PMpoR0AO
phj6mV,53.71,mfaK20ZRYZo9F8hbWp
HpDuiI,52.43,HKsRwonYzIL3PGoONh
K8RfMl,54.76,pXLMAzuT1AP99IC4Sn
KQ9Z9j,52.81,bxMb4Or87C6P9XBpXD
AL3Biy,57.47,20RC0KZnJjNVh241EG
VqrWiW,55.72,O0UrgirYxnqmWlLPuV
cHwwQK,53.7,lGMQ2nA9UcV0vuTigp
QrGYhp,51.05,9c16qrYaAZwbrsz6Zz
YpdisP,58.3,Brn1nxbAAkGsPr4x8L
yrquVe,55.85,TYx1su4pJsUyM21Tia
ufRYuh,54.04,hdWx8GyWaujp6RrJh1
YFg9ub,50.83,InkHhdPB7d4fLGqftM
PKFNMQ,52.74,dxQFyzhD8PcFi6RPLF
v1weJh,57.26,XWSDMO6TJNca0N6G0F
Xv6pzC,57.36,l96sDG83OCUebf7OVu
DiaxnH,56.0,ytJSi70cz9UgDlbE9a
oNPt07,54.1,7ylRcWimaO5Q9UTSSE
yQmGnS,52.03,8PIOoXBW0HLmk2jf9b
fpP5Ij,59.56,1oDk9OHeq21qnUBGSy
DCXbGe,57.38,cXQQDZ7O42RKzLFh06
et1vWn,50.44,d50SzFXtV07uhoFpcz
5RWuGy,56.51,1rh4zRfdHtexwQphoY
iCUBdn,54.0,Cq4Xjbtp7SAST1gwvh
PeLF3Q,52.02,nYsbaioP5xeLAXnpBS
d7v5Ju,54.01,xJQkfSNokzE9imC2Vu
nk6mlZ,55.84,G4FeoqDsSKO9YPUGkj
I8IU11,55.26,rF6ofuWn4Gql7RDRIX
L13msJ,55.89,04uaeW6uYSM2nTzn8U
i290UK,57.04,z79en44hktmOmfMd7q
5c3qts,52.96,b1nyR4Pr2aGXNCeVaZ
VsqwZz,52.89,Q5j2xIT6kfjsyiHC0P
zWiodi,53.18,SA1va510HHLQ28bnV2
EbkPmb,57.4,9MeKlgsyGDAYfajjFT
OSKEOn,55.63,sigsVixj4Dt6h7xoDZ
