name,value,url
0fv1ZI,481.24,NUKjsEu7vw00ttQ3Eo
Ifx4PM,481.07,4RqC5LE0GGDb5RpHgX
KTa7yD,487.58,OrSvyfMBVMNeUTEXbt
yx5j8T,481.83,ynslqNAUnx2mkCtlXL
BLunOm,487.07,ff9q6TDjGUYjQZ7Scp
8VP9dw,483.22,RMhD5KU6kc75Kg7Pem
gL0Ruf,483.3,5Wx1ZqW3Px6zCgtZV8
eeEQoF,481.64,8d1UU7hM9c7FxVWSNS
zQVhrL,484.57,ZexVmlRyOwj4ClvaK6
sXCGOi,481.58,w5k4or6iTnIKd6DGxs
PpE9ef,489.62,rWNAEcvSvHPrl3b5KA
uihXPd,488.52,XuK9ulmAhw2FfS87GA
C04Vzg,480.62,rKsz1y9PBh5VwiN80M
swg1LX,483.44,Ugec05KT98buCqfMDa
tliFW7,486.18,wHbd1UymKVELpupqcp
6oDkvV,480.66,yiYeywxNuTBbCyzYzK
UY1qq1,487.42,2t5GqmarE9DjqJDaZ1
Lhq8cS,483.67,91PF4WFxaOeM8erE8p
26jxAk,487.55,RUP66C8Vw8qBGCXYgw
MGSrt3,480.82,RQF85YTbhFqtGOha2s
f5sY44,481.9,lXL3G5biXWASkaYqFK
LQQqg7,483.32,UkxifxODpRaEQxJdsx
lXILTu,488.64,73TSf1MgPX9yaCzd9Y
DxutMt,487.31,JDWaSR5Q1JytpCJX09
SQvJu0,484.52,EWbRNefd8C6ssWnYYU
ffqsm5,486.68,8OqLoOlk3nX3l0kIOZ
ttbPDK,480.38,inRsRjgBcTomzefVNZ
3hEqqz,488.22,QpbqNt1oHOrl2KfTrJ
wo6Mi3,481.68,TDkxUfU47ptjsd0W57
dGTTrP,488.74,xyLBjvjOi7mHxmCDRe
lR7pRC,481.6,23eoWy4agGxl5y6l7m
BlEIGu,485.73,eHEmnIiYaY0vSPWNtR
ssCHl4,483.13,z35YCWFW6bXMVXURPd
aSrogX,485.89,qxxq4ImWRzwLMR1bG8
Txr3mt,482.92,QfsLTMZLs4mWgAbccg
I060Qv,487.81,N0Icc7qETOqvdNTQrw
8cWiTp,485.69,m8xszKuAzXdmswg2DC
SE6MeZ,486.88,LV7lH1TzqBaGjhzh4r
84aMRY,486.65,h6zsQE72aw4zJPrPFl
fzY2Ff,488.17,G6LliCKLqXrOrByFU1
GB6RYp,487.73,Nrq2U1cGBYhKDlGEcR
TdhcLe,485.66,T5Yso9yBdT0YYyuOAf
Zl68dj,489.61,ZUp7Lm0w2gS7oOh26I
bvyfgV,485.74,GmyxdvKVtK3TDxXv9A
XkzZwa,488.93,k8zPoMWMquQqMFULeh
f39Hqo,487.85,gwhlfOEb7iTkIy1ZG2
dHvuC5,484.58,LTQbP3tW8gvcw8QK6N
ZkHbU4,482.5,qeRekOwy6qvxnse8xZ
bv0Zer,488.64,BklYEpwHcvBiL2YUcR
V578DT,485.71,CehqqYUxt9cC4jXHgd
zgZGCi,483.62,Um338n7NBGISPXJia8
LEPSVb,486.96,ZJcS10JPelzYao3vue
FYfrdb,481.27,Zb92X9HIiGjw6shE6S
D9YnNZ,484.79,QMEPPFjAPW9rRY6iOd
bW0NCv,480.9,D7Ws3KRwrp8YQ4SNVN
nPFdkN,488.85,a0SAukvZ3mcGUGQawS
ovm7zC,487.65,PwNA0qD3YuotN6uO8e
bsBRR1,482.26,FjexNUrbVRu2MKVC2o
yKBi3V,488.05,Pn0rEiC0FfcTblAPud
PYUBUs,484.62,trjeyUtLrN2eBvY6sE
yEopZQ,489.35,51T43jWG5Jpoai0v7Q
Vr9U8T,483.26,Rx5lvSQvoIxGXAvJPN
hFgCYd,480.38,ASzWn1LpZwhluMpDOp
RcQsJu,485.23,XpvYfNbnhcJ8xCApCC
3iCY6s,484.15,TMokFfN2dCK0KzPBj0
1hPiu2,489.77,qvULG0ZPszZSwcZHoS
NWD3I0,488.39,1HYCBXuaziCH1Wyunp
4adkDd,482.68,Njss0Zm3HfV12b58Sn
uMAO3v,483.7,AmsJHjCVxBZ1FcrTtk
BKYbVO,485.27,T0lrJDbrVWY6MUcDDm
dTzHZO,483.41,gGjuqs5Rvsnp5D3f40
FPJ4Sv,486.32,1Y6Mj9vJnoK6IyPC48
sRoJMY,488.8,nYsErDcQALkFgtyPUe
l50FH7,488.14,JdQ3o5t6MQRH0N5XcR
0Ucwp4,489.15,p4C7TdLlmoNp9o9HZb
XPtPpg,482.4,AcTzw2xeY2nxOzl2wg
gjFhUj,483.4,lJooaCQTDrbzzc8p4o
x93gn0,489.13,kEAHFNEaTNxpy2x4PV
wk59Af,485.61,1UukjKRUtGbBoFoYfO
3rgqQz,489.57,6Pb146CxZoh0oKS0G4
9qbv3S,482.64,c0J8DhxNANpYFGCRSq
kDdCy1,484.68,3q5TMQEk46JuihCNz4
WfeKqL,484.4,cd6c4rHl2g4gs2S4wn
EmPbPq,480.5,tDxeOIScw9MYs0vFxf
CoAEaI,485.8,G2daQ4lkg6lkDPyQWB
rILqic,487.93,5CaFLtwFqQQduYd2d4
LLmGC2,480.89,jjOpus2Gx9oXFNEJIV
DPpJfg,487.11,bIfMADiNckN3lqqKT0
juIPWU,480.43,Rg7GUNMhEVqHxdo7Zx
ZhWjXx,486.21,kpXWnvk3tVUJ7utgST
KK1dUT,488.7,k8Lv6VGVBVNw0Uojvr
XzTuVu,489.16,Mv3DJroTZHzmxxg56E
RdqvKE,483.76,wd2OXj0gG7y5KFFEU2
x9RtDl,481.58,dTDmtFBYw7hFVrViSl
qWQ93s,483.33,o2sTrLBReXv4492ZeL
1iayC6,487.69,tpkjTmBBE7l3vFXdwM
8ZIXlG,482.85,x3P9qipGKq5qNmwHAW
GfIAla,483.24,YfHJEMhf0Smol9CoH5
ukcOb8,481.22,YFH0T326tBXia8weGP
T30nXO,486.17,M6zmpjtOK2B8W24J4V
1ROEbY,484.64,4InSIxtwRTm1UZbS2e
nVYjSl,480.21,KkwmDuorF5Oq7unS8c
NxNJSw,482.74,2L7KDAVGjL5oyDG4Iz
ZGbk4c,481.43,jQksUo8LSWDdkTSRVl
BVKYeS,489.72,GVy9iUZUArZYASJlEF
C4YeSc,483.06,hhWetI9F5tPr9JhFWz
YUbgnQ,481.94,OXPFAy15cQhMRPcorH
txDh41,486.36,Pvnru1hnH5egb8Le7g
zzQmp6,485.59,bWK2QMiIMwq2viRBWI
IfKeKb,484.12,3V963j20l2FdzD7TWj
oYn5tr,486.41,n2Cmz3ZoETevhoAln9
hDuCAG,482.14,HpEIWqiEkRXM5ibriO
e6zA7b,480.47,d30IgABmzJGW6XtK5p
yyGdnX,486.77,Hn7XD3Udc3RGCliHlH
Acdyrf,487.61,YecKS9dskWPmCuR8Lg
NEDyGI,482.7,qoWGDfpKkyw7wXf6E5
uI6nH4,488.12,f6y4CCkwckdpBGv7Ts
bWcYjx,483.07,LwAhg2zJoNd2pK2FKL
8AXdxO,484.62,26uqDL6ZlrJeZ0rIa5
5Dh5Sz,489.36,zxPFsdqkOUnWo6ro2M
JhLEWq,485.74,yzbjYAU6prnjYdg2GJ
D23viY,489.62,tHSFdgrbJ5ZgXDtmax
cQIBtZ,485.71,MOhpFeTuLzJmma2iF3
Tx4DaM,483.46,uVLOloyYvGbnK17Isa
SReP6e,484.64,NvwFelkDHW2pW9kxor
HjZb5N,482.84,QS7GTlPhqrLWAPl8sl
SIV0j9,480.74,mzzcoj5DAmYSh3TGkE
jevWEA,485.47,g7xG2mTiU1aizd3gA1
nyT2wE,483.78,rmdohnEncWrAuosvZn
VDUPp2,480.29,QPXIoBPkgIhzZWLxYm
JgU5yO,483.55,FU1nOQRmwZQfxekoeO
bzMxo1,486.55,BSdaH3fKADgvsuR4A2
Mvvh1T,486.72,5OMxSrxkGauSz5fMNC
e1yJAk,485.31,7wTd4B7NQLI1fIayYS
nKBFus,486.65,gggzNJTXqJhVhbqnax
meY0Ss,482.4,DodOfF6CIi0Wyr5jgE
wLxrQj,481.58,C8wwRpVtgmXGkJyTjM
DMPKB1,480.73,W3bNpaSVY1y0ia28Wc
1wL7o9,482.69,WgouJCmT23FdS9qjeD
m0WaUX,481.88,E824lKZBZKet9KWnA1
pTx47j,488.36,jxk8yHlL71EpaxzgJk
9jzp4a,480.25,mfxJe72k6yFdel8dub
bnmgHy,489.12,mCOTgNRHsv9Gai1dgZ
hyvr5U,480.93,UIXotPjCddRL7B4dBZ
